F0;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;Y
40;K2;30759;R8;11;Q2;P9;M2;caucasian;Male;0;0;60;USA;0
46;K3;105327;R2;9;Q3;P7;M1;caucasian;Male;0;0;40;USA;0
55;;376058;R5;5;Q1;;M4;caucasian;Female;0;0;45;USA;0
43;K3;219307;R5;5;Q3;P8;M1;black;Male;0;0;40;USA;0
46;K3;208067;R2;9;Q3;P7;M6;caucasian;Male;0;0;40;USA;0
51;K2;78631;R6;10;Q2;P2;M2;american;Male;0;0;60;USA;0
19;K3;210308;R6;10;Q1;P1;M4;caucasian;Female;0;0;15;USA;0
67;K5;190661;R10;16;Q1;P4;M1;caucasian;Female;7896;0;50;USA;1
31;K3;594187;R2;9;Q2;P10;M2;caucasian;Male;0;0;40;USA;0
27;K3;228476;R1;13;Q2;P6;M2;caucasian;Male;0;0;50;USA;1
21;K3;126613;R6;10;Q1;P5;M4;caucasian;Female;0;0;40;USA;0
36;K3;30267;R2;9;Q2;P8;M2;caucasian;Male;0;0;50;USA;0
23;K3;216811;R2;9;Q1;P10;M4;caucasian;Female;0;0;16;USA;0
62;K5;115763;R4;14;Q2;P4;M3;caucasian;Female;0;0;40;USA;1
31;K5;199368;R1;13;Q2;P12;M2;black;Male;0;0;50;USA;1
52;K3;159755;R1;13;Q2;P2;M2;caucasian;Male;0;1887;40;USA;1
39;K2;188335;R2;9;Q2;P9;M2;caucasian;Male;0;0;40;USA;0
24;K3;417668;R1;13;Q1;P4;M4;caucasian;Male;0;0;30;USA;0
55;;141807;R2;9;Q1;;M1;caucasian;Male;13550;0;40;USA;1
38;K3;296317;R2;9;Q2;P10;M2;caucasian;Male;0;0;40;Mexico;0
36;K3;164898;R2;9;Q2;P2;M2;caucasian;Male;0;0;40;USA;0
17;K3;452406;R3;7;Q1;P6;M4;black;Female;0;0;15;USA;0
27;K3;42696;R2;9;Q4;P5;M5;caucasian;Female;0;0;40;USA;0
30;K3;262994;R6;10;Q3;P7;M1;black;Male;0;0;40;USA;0
43;K1;167298;R2;9;Q3;P2;M5;caucasian;Female;0;0;40;USA;0
51;K3;103529;R3;7;Q3;P5;M5;black;Female;0;0;30;USA;0
47;K3;97883;R1;13;Q7;P14;M5;caucasian;Female;25236;0;35;USA;1
49;K1;269417;R10;16;Q1;P2;M1;caucasian;Female;0;2258;50;USA;1
34;K3;199539;R2;9;Q2;P7;M2;caucasian;Male;0;0;48;USA;1
19;;39460;R2;9;Q1;;M4;caucasian;Male;0;0;60;USA;0
79;K4;62176;R10;16;Q7;P2;M1;caucasian;Male;0;0;6;USA;1
28;K1;239130;R6;10;Q3;P5;M5;caucasian;Male;0;0;40;USA;0
41;K6;151089;R6;10;Q2;P2;M2;caucasian;Male;0;0;50;USA;0
21;K3;331611;R6;10;Q2;P5;M2;caucasian;Male;0;0;50;USA;0
31;K2;203463;R1;13;Q1;P11;M1;caucasian;Female;0;0;40;USA;0
45;K3;151518;R2;9;Q2;P2;M2;caucasian;Male;0;0;45;USA;0
23;K6;39844;R2;9;Q1;P8;M1;caucasian;Male;0;0;50;USA;0
32;K3;299635;R6;10;Q2;P2;M2;caucasian;Male;0;0;50;Germany;0
67;K3;123393;R3;7;Q2;P8;M2;caucasian;Male;0;0;40;USA;0
32;K3;209538;R4;14;Q2;P2;M2;caucasian;Male;0;0;55;USA;1
35;K2;238802;R2;9;Q2;P9;M2;caucasian;Male;0;0;50;USA;0
29;K3;499197;R6;10;Q2;P4;M2;caucasian;Male;0;0;40;USA;0
38;K3;200220;R2;9;Q2;P7;M2;caucasian;Male;0;0;40;USA;0
38;K3;114059;R6;10;Q2;P6;M2;caucasian;Male;0;0;60;USA;0
18;K3;434430;R2;9;Q1;P4;M1;caucasian;Male;0;0;30;USA;0
47;K3;185385;R2;9;Q2;P4;M2;caucasian;Male;5013;0;24;USA;0
22;K3;225156;R2;9;Q1;P1;M1;caucasian;Female;0;0;40;USA;0
21;K3;377931;R6;10;Q2;P2;M2;caucasian;Male;0;2377;48;USA;0
27;;133359;R1;13;Q4;;M1;caucasian;Male;0;0;50;;0
28;K3;226891;R6;10;Q1;P1;M5;asian;Female;0;0;30;;0
32;K3;201988;R11;15;Q2;P6;M2;caucasian;Male;4508;0;40;;0
40;K3;287008;R11;15;Q2;P4;M2;caucasian;Male;15024;0;55;Germany;1
23;K3;151910;R1;13;Q1;P10;M4;caucasian;Female;0;1719;40;USA;0
25;K3;231714;R6;10;Q2;P10;M2;caucasian;Male;0;0;40;USA;0
44;K6;178510;R6;10;Q1;P6;M1;caucasian;Male;0;2258;60;USA;0
43;K3;178866;R2;9;Q2;P1;M3;caucasian;Female;0;0;25;USA;1
31;K3;110643;R1;13;Q2;P2;M2;caucasian;Male;0;1977;55;USA;1
33;K3;148261;R6;10;Q2;P7;M2;caucasian;Male;0;0;40;USA;0
41;K3;217902;R2;9;Q2;P2;M2;caucasian;Male;0;0;40;USA;1
29;K2;77207;R4;14;Q2;P7;M2;caucasian;Male;0;0;30;USA;0
32;;377017;R7;12;Q1;;M4;caucasian;Male;0;0;40;USA;0
78;K3;184759;R9;4;Q2;P3;M2;caucasian;Male;1797;0;15;USA;0
64;K6;80333;R2;9;Q2;P2;M2;caucasian;Male;0;0;40;USA;1
58;K3;265086;R1;13;Q2;P2;M2;caucasian;Male;0;0;50;USA;1
55;;102058;R16;8;Q7;;M1;caucasian;Male;0;0;30;USA;0
20;K3;333843;R2;9;Q1;P1;M4;caucasian;Female;0;0;40;USA;0
35;K3;296478;R6;10;Q2;P6;M2;caucasian;Male;0;0;40;USA;0
27;K5;116662;R2;9;Q2;P10;M2;caucasian;Male;0;0;40;USA;0
37;K2;353298;R2;9;Q2;P6;M2;caucasian;Male;99999;0;50;USA;1
42;K3;142424;R8;11;Q1;P1;M1;caucasian;Female;0;0;40;USA;0
47;K5;200808;R16;8;Q2;P1;M2;caucasian;Male;0;0;35;Puerto-Rico;0
29;K3;119052;R2;9;Q1;P3;M1;black;Female;0;0;40;USA;0
33;K3;168981;R14;2;Q1;P6;M4;caucasian;Female;0;0;24;USA;0
44;K3;151780;R6;10;Q7;P2;M1;black;Female;0;0;40;USA;0
70;K3;237065;R12;3;Q7;P5;M6;caucasian;Female;2346;0;40;;0
25;K3;509866;R2;9;Q1;P8;M1;caucasian;Male;0;0;78;USA;0
24;K1;249385;R1;13;Q1;P1;M6;caucasian;Female;0;0;10;USA;0
42;K1;109462;R1;13;Q3;P1;M5;black;Female;2977;0;40;USA;0
53;K3;250034;R1;13;Q2;P2;M2;black;Male;0;0;50;USA;1
39;K3;249720;R1;13;Q3;P2;M5;black;Female;0;0;60;USA;0
72;K2;258761;R2;9;Q2;P9;M2;caucasian;Male;0;0;40;USA;0
43;K6;64048;R5;5;Q1;P6;M4;caucasian;Female;0;0;44;Portugal;0
25;K1;153534;R6;10;Q2;P12;M2;caucasian;Male;0;0;40;USA;0
37;K3;193815;R7;12;Q2;P4;M2;caucasian;Male;0;0;45;USA;1
27;K3;255582;R2;9;Q1;P10;M1;caucasian;Female;0;0;40;USA;0
39;K3;204527;R10;16;Q2;P4;M2;caucasian;Male;0;0;50;USA;1
64;K2;159938;R2;9;Q2;P7;M2;caucasian;Male;2635;0;24;Italy;0
29;K2;229341;R2;9;Q1;P7;M1;caucasian;Male;0;0;50;USA;1
50;K3;128143;R1;13;Q2;P2;M2;caucasian;Male;0;0;50;USA;1
33;K3;175479;R12;3;Q1;P5;M5;caucasian;Female;0;0;40;Mexico;0
18;K3;301814;R2;9;Q1;P6;M1;caucasian;Female;0;0;20;USA;0
20;K3;238917;R3;7;Q1;P3;M1;caucasian;Male;0;0;32;Mexico;0
32;K3;205581;R6;10;Q5;P11;M5;caucasian;Female;0;0;50;USA;0
45;K3;340341;R6;10;Q3;P1;M5;caucasian;Female;0;0;40;USA;0
48;K3;147860;R2;9;Q2;P3;M3;black;Female;0;0;40;USA;0
20;;121023;R6;10;Q1;;M4;caucasian;Female;0;0;40;USA;0
23;K3;259496;R2;9;Q1;P10;M4;caucasian;Female;0;0;40;USA;0
34;K4;190228;R1;13;Q2;P12;M2;caucasian;Male;0;1902;48;USA;1
43;K3;180599;R1;13;Q5;P2;M5;caucasian;Male;8614;0;40;USA;1
44;K3;116358;R1;13;Q2;P6;M2;asian;Male;0;0;40;USA;1
47;K2;180446;R6;10;Q2;P11;M2;black;Male;0;0;40;USA;1
47;K3;264244;R2;9;Q4;P7;M1;black;Female;0;0;40;USA;0
46;K5;197988;R14;2;Q1;P5;M1;american;Female;0;0;20;USA;0
19;K3;206599;R2;9;Q1;P6;M4;caucasian;Female;0;0;40;USA;0
51;K3;313146;R2;9;Q2;P1;M2;caucasian;Male;0;0;40;USA;0
41;K6;99212;R2;9;Q5;P2;M5;caucasian;Male;0;0;40;USA;0
37;K3;340599;R3;7;Q5;P5;M5;black;Female;0;0;40;USA;0
31;K3;62932;R2;9;Q1;P7;M4;caucasian;Male;0;0;40;USA;0
25;K3;44861;R2;9;Q1;P5;M1;caucasian;Male;0;0;40;USA;0
46;K3;53893;R6;10;Q2;P11;M2;caucasian;Male;0;0;40;USA;1
53;K6;152810;R2;9;Q2;P7;M2;caucasian;Male;5178;0;45;USA;1
47;K5;128401;R10;16;Q1;P4;M5;caucasian;Female;0;0;40;USA;0
28;K3;336951;R2;9;Q2;P2;M2;caucasian;Male;0;0;50;USA;1
60;K2;95445;R6;10;Q2;P8;M2;caucasian;Male;3137;0;46;USA;0
43;K3;54611;R2;9;Q2;P10;M2;caucasian;Male;0;0;40;USA;0
45;K2;315984;R2;9;Q2;P7;M2;caucasian;Male;7688;0;50;USA;1
28;K3;210313;R13;6;Q1;P3;M6;caucasian;Male;0;0;40;Mexico;0
19;K3;181020;R3;7;Q1;P3;M6;caucasian;Male;0;0;30;USA;0
51;K2;120781;R11;15;Q2;P4;M2;other;Male;99999;0;70;India;1
19;K3;256979;R2;9;Q1;P7;M6;caucasian;Male;0;0;35;USA;0
64;K3;47298;R10;16;Q2;P4;M2;caucasian;Male;0;0;60;USA;1
44;K3;125461;R10;16;Q2;P2;M2;caucasian;Male;0;0;60;USA;1
21;K3;209955;R2;9;Q1;P7;M1;caucasian;Male;0;0;48;USA;0
33;K3;182246;R2;9;Q1;P4;M1;caucasian;Male;0;0;40;USA;0
63;K3;76860;R1;13;Q2;P12;M2;asian;Male;0;0;40;Philippines;1
44;;91949;R2;9;Q1;;M5;black;Female;0;0;40;USA;0
44;K5;136986;R4;14;Q2;P4;M2;caucasian;Male;15024;0;35;USA;1
28;K4;183445;R2;9;Q1;P2;M5;caucasian;Female;0;0;70;Puerto-Rico;0
24;K3;130741;R1;13;Q1;P6;M4;caucasian;Male;0;0;40;USA;0
20;K4;191878;R6;10;Q1;P1;M4;black;Female;0;0;20;USA;0
21;;233923;R6;10;Q1;;M4;caucasian;Female;0;0;24;USA;0
20;K3;48121;R2;9;Q1;P3;M4;caucasian;Male;0;0;40;USA;0
21;K3;304302;R2;9;Q1;P3;M4;american;Male;0;0;40;USA;0
34;K4;284703;R6;10;Q2;P10;M2;black;Male;0;0;52;USA;0
17;K3;401198;R3;7;Q1;P6;M4;caucasian;Female;0;0;15;USA;0
35;K3;243357;R3;7;Q5;P5;M5;black;Female;0;0;40;USA;0
26;K3;32276;R2;9;Q1;P9;M1;caucasian;Male;0;0;40;USA;0
35;K3;110538;R2;9;Q3;P9;M1;caucasian;Male;0;0;70;USA;0
25;K3;257310;R2;9;Q1;P10;M1;caucasian;Male;0;0;40;USA;0
27;K2;411950;R6;10;Q2;P5;M2;caucasian;Male;0;0;40;USA;0
52;K5;392668;R8;11;Q2;P12;M2;caucasian;Male;0;0;40;USA;1
43;K2;52498;R1;13;Q1;P4;M5;caucasian;Female;0;0;50;USA;0
36;K3;223433;R4;14;Q2;P6;M2;caucasian;Male;7688;0;50;USA;1
37;K3;87076;R2;9;Q1;P10;M4;caucasian;Male;0;0;40;USA;0
58;K3;224854;R2;9;Q1;P1;M1;caucasian;Female;0;0;40;USA;0
25;K3;193379;R7;12;Q1;P7;M1;caucasian;Male;0;0;45;USA;0
54;K3;98436;R4;14;Q2;P5;M2;caucasian;Male;0;0;40;USA;0
42;;116632;R6;10;Q2;;M2;caucasian;Male;0;0;60;USA;0
65;K6;210381;R1;13;Q2;P2;M2;caucasian;Male;99999;0;65;USA;1
44;K3;90688;R2;9;Q1;P10;M1;asian;Female;0;0;45;Laos;0
61;K3;229744;R12;3;Q2;P7;M2;caucasian;Male;0;0;40;El-Salvador;0
29;K3;59732;R2;9;Q2;P7;M2;american;Male;0;0;40;USA;0
34;K3;192900;R6;10;Q2;P7;M2;caucasian;Male;0;0;40;USA;1
24;K1;90046;R6;10;Q1;P5;M1;caucasian;Female;0;0;40;Canada;0
40;K3;272960;R7;12;Q2;P11;M2;caucasian;Male;0;0;42;USA;1
42;K6;152071;R11;15;Q2;P4;M2;caucasian;Male;0;0;60;Cuba;1
50;K3;301583;R2;9;Q1;P10;M1;caucasian;Male;0;0;40;USA;0
18;;171964;R2;9;Q1;;M4;caucasian;Female;0;1602;20;USA;0
49;K3;315984;R2;9;Q2;P10;M2;caucasian;Male;0;0;40;USA;0
38;K3;241962;R2;9;Q3;P10;M1;caucasian;Male;0;0;40;USA;0
41;K3;131591;R2;9;Q2;P1;M2;black;Male;0;0;45;USA;0
70;K6;207938;R6;10;Q1;P2;M1;caucasian;Male;0;0;5;USA;0
51;K3;53197;R6;10;Q2;P7;M2;caucasian;Male;0;0;40;USA;1
24;K3;121023;R1;13;Q1;P4;M1;caucasian;Female;0;0;40;USA;0
57;K2;287229;R2;9;Q2;P7;M2;caucasian;Male;0;0;48;USA;1
22;K3;163911;R6;10;Q1;P1;M4;caucasian;Female;0;0;20;USA;0
31;K3;191834;R6;10;Q2;P7;M2;caucasian;Male;0;0;40;USA;1
28;K3;204734;R6;10;Q2;P11;M3;caucasian;Female;0;0;40;USA;0
45;K2;220978;R2;9;Q2;P2;M2;caucasian;Male;0;0;50;USA;0
39;K3;365739;R2;9;Q2;P7;M2;caucasian;Male;0;0;40;USA;1
26;K3;50103;R6;10;Q1;P6;M1;caucasian;Female;0;0;40;USA;0
38;K3;283293;R2;9;Q2;P7;M2;black;Male;0;0;40;USA;0
38;K2;194534;R4;14;Q2;P4;M2;black;Male;99999;0;60;USA;1
19;K3;263338;R2;9;Q1;P3;M4;caucasian;Male;0;0;20;USA;0
36;;504871;R2;9;Q2;;M2;caucasian;Male;0;0;40;USA;1
30;K3;348592;R2;9;Q2;P10;M2;caucasian;Male;0;0;44;USA;0
28;K3;173944;R4;14;Q2;P4;M2;caucasian;Male;0;0;40;USA;1
53;K3;226135;R5;5;Q1;P7;M1;black;Male;0;0;40;Jamaica;0
32;K3;172375;R1;13;Q1;P4;M1;caucasian;Male;0;0;38;USA;0
57;K6;127728;R11;15;Q2;P4;M2;caucasian;Male;15024;0;60;USA;1
47;K3;347025;R4;14;Q3;P4;M1;caucasian;Female;0;0;40;USA;0
36;K3;191335;R6;10;Q2;P7;M2;caucasian;Male;0;0;56;USA;0
21;K3;247779;R3;7;Q1;P6;M4;caucasian;Female;0;0;38;USA;0
25;K1;262664;R1;13;Q2;P12;M2;caucasian;Male;0;0;40;USA;1
37;K3;95855;R2;9;Q3;P12;M5;caucasian;Female;0;0;40;USA;0
31;K3;74501;R2;9;Q3;P5;M5;caucasian;Female;0;0;30;USA;0
43;K3;245317;R2;9;Q2;P8;M2;caucasian;Male;0;0;50;USA;0
61;K3;29059;R2;9;Q3;P6;M5;caucasian;Female;0;2754;25;USA;0
56;K3;200316;R6;10;Q2;P1;M2;caucasian;Male;0;0;35;USA;0
35;K3;198341;R1;13;Q2;P2;M2;asian;Male;0;0;40;;0
59;K3;100453;R9;4;Q5;P5;M4;black;Female;0;0;38;USA;0
44;K2;343190;R6;10;Q2;P7;M2;caucasian;Male;0;1887;55;USA;1
47;K3;235683;R4;14;Q3;P4;M5;caucasian;Female;0;0;40;USA;0
44;K3;83237;R1;13;Q2;P4;M2;caucasian;Male;0;0;55;USA;1
64;K3;88470;R6;10;Q2;P5;M2;caucasian;Male;0;0;40;USA;0
26;K3;198801;R2;9;Q2;P7;M2;caucasian;Male;0;0;45;USA;0
53;K3;168107;R1;13;Q2;P2;M2;caucasian;Male;0;0;40;USA;1
50;K3;196193;R1;13;Q2;P7;M2;caucasian;Male;0;0;40;;0
30;;205418;R2;9;Q2;;M3;caucasian;Female;0;0;20;USA;0
46;K3;695411;R2;9;Q3;P1;M1;caucasian;Female;0;0;44;USA;0
45;K6;139268;R2;9;Q2;P6;M2;caucasian;Male;0;0;50;USA;1
44;K4;192771;R2;9;Q1;P1;M5;caucasian;Female;0;0;40;USA;0
59;K6;122390;R6;10;Q2;P2;M2;caucasian;Male;0;1977;48;USA;1
65;K6;184965;R10;16;Q2;P2;M2;caucasian;Male;99999;0;40;USA;1
23;K3;180837;R2;9;Q1;P10;M4;black;Female;0;0;40;USA;0
33;K3;159548;R6;10;Q3;P1;M5;black;Female;0;0;38;USA;0
34;K3;110554;R2;9;Q3;P6;M4;caucasian;Female;0;0;35;USA;0
38;K3;103474;R8;11;Q3;P1;M5;caucasian;Female;0;0;40;USA;0
62;K3;178249;R1;13;Q2;P2;M2;caucasian;Male;0;0;35;USA;1
21;K3;138768;R6;10;Q1;P6;M6;caucasian;Male;0;0;40;USA;0
41;K3;321824;R2;9;Q2;P7;M2;caucasian;Male;0;0;8;USA;0
35;K3;244803;R2;9;Q1;P3;M6;caucasian;Male;0;0;40;Peru;0
62;K5;206063;R6;10;Q3;P5;M1;caucasian;Male;0;0;45;USA;0
53;K3;167651;R2;9;Q2;P7;M2;caucasian;Male;0;0;40;USA;1
69;K1;163689;R6;10;Q2;P8;M2;caucasian;Male;0;0;16;USA;0
19;K2;45546;R6;10;Q1;P6;M4;caucasian;Female;0;0;16;USA;0
47;K3;420986;R1;13;Q2;P2;M2;caucasian;Male;0;0;40;USA;1
52;K6;68015;R6;10;Q2;P6;M2;caucasian;Male;0;0;90;USA;1
54;K3;175594;R2;9;Q2;P7;M2;caucasian;Male;0;0;40;USA;0
58;;148673;R2;9;Q2;;M2;caucasian;Male;0;0;10;USA;0
30;K3;206322;R2;9;Q2;P8;M2;caucasian;Male;0;0;73;USA;1
39;K3;272338;R2;9;Q2;P1;M3;caucasian;Female;0;0;25;USA;0
73;K3;105886;R1;13;Q2;P4;M2;caucasian;Male;1173;0;75;USA;0
64;K3;312498;R1;13;Q2;P6;M2;caucasian;Male;0;0;40;USA;0
32;K3;177675;R2;9;Q1;P7;M4;caucasian;Male;0;0;40;USA;0
51;K3;152810;R2;9;Q2;P4;M2;caucasian;Male;0;0;40;USA;1
57;K3;319122;R1;13;Q1;P6;M1;caucasian;Male;0;0;40;USA;0
25;K3;212304;R2;9;Q1;P10;M5;caucasian;Male;0;0;40;USA;0
53;K3;208321;R2;9;Q2;P5;M2;black;Male;0;1740;40;USA;0
39;K3;240841;R6;10;Q1;P5;M1;caucasian;Female;0;0;25;USA;0
49;K3;208978;R2;9;Q3;P1;M5;caucasian;Female;0;0;16;USA;0
23;K5;442359;R1;13;Q1;P4;M1;caucasian;Female;0;1092;40;USA;0
28;K3;198197;R1;13;Q1;P4;M1;caucasian;Male;0;0;55;USA;1
46;K3;261059;R4;14;Q2;P4;M2;caucasian;Male;0;1977;50;USA;1
40;K3;72791;R6;10;Q1;P7;M4;black;Male;0;0;40;USA;0
24;K3;275395;R2;9;Q2;P10;M2;caucasian;Male;0;0;50;USA;0
20;;195767;R2;9;Q1;;M4;caucasian;Male;0;0;40;USA;0
50;K3;462966;R13;6;Q2;P5;M2;caucasian;Male;0;0;8;El-Salvador;0
24;;265434;R1;13;Q1;;M1;caucasian;Female;0;0;40;USA;0
35;K3;31269;R2;9;Q2;P2;M2;caucasian;Male;0;0;40;USA;0
33;K5;246291;R1;13;Q1;P4;M1;caucasian;Female;0;0;46;USA;0
54;K4;128378;R1;13;Q3;P2;M1;caucasian;Male;0;0;40;USA;0
35;K5;231180;R2;9;Q2;P8;M2;caucasian;Male;0;0;45;USA;0
31;K5;206297;R2;9;Q2;P12;M2;caucasian;Male;0;0;40;USA;1
47;K6;337050;R6;10;Q2;P9;M2;caucasian;Male;0;0;40;USA;0
48;K3;193075;R2;9;Q3;P6;M4;caucasian;Female;0;0;20;USA;0
33;K5;169652;R8;11;Q1;P1;M4;caucasian;Male;0;1669;55;USA;0
35;K3;35945;R1;13;Q2;P2;M2;caucasian;Male;0;0;40;USA;1
20;;141453;R6;10;Q1;;M4;caucasian;Female;0;0;10;USA;0
36;K3;252231;R15;1;Q1;P10;M1;black;Male;0;0;40;Puerto-Rico;0
30;K3;128016;R1;13;Q1;P2;M1;caucasian;Female;0;0;55;USA;0
39;K3;150057;R6;10;Q2;P7;M2;caucasian;Male;0;0;55;USA;1
25;K3;258276;R6;10;Q1;P3;M1;american;Male;0;0;40;USA;0
40;K3;188465;R2;9;Q3;P5;M1;caucasian;Female;0;0;35;USA;0
25;K6;161007;R2;9;Q2;P2;M2;caucasian;Male;0;0;40;USA;0
33;K3;403468;R2;9;Q2;P10;M3;caucasian;Female;0;0;40;Mexico;0
53;K4;181677;R6;10;Q3;P3;M1;caucasian;Male;0;0;40;USA;0
18;K3;120243;R3;7;Q1;P5;M4;caucasian;Male;0;0;10;USA;0
41;K3;157025;R2;9;Q1;P10;M5;black;Male;0;0;40;USA;0
25;K3;306908;R1;13;Q2;P4;M2;caucasian;Male;0;0;50;USA;0
66;K2;28061;R9;4;Q7;P9;M5;caucasian;Male;0;0;50;USA;0
53;K3;95540;R6;10;Q3;P1;M5;caucasian;Female;1471;0;40;USA;0
27;K3;135001;R2;9;Q2;P7;M2;caucasian;Male;0;0;40;USA;0
28;K3;293398;R2;9;Q5;P6;M5;black;Female;0;0;40;USA;0
23;K3;185106;R2;9;Q1;P3;M4;black;Male;0;0;40;USA;0
29;K2;245790;R13;6;Q3;P7;M1;caucasian;Male;0;0;80;USA;0
26;K3;134004;R6;10;Q2;P2;M3;caucasian;Female;0;0;40;USA;0
26;K3;205036;R2;9;Q1;P3;M1;caucasian;Male;0;0;42;USA;0
26;K3;244495;R5;5;Q1;P5;M1;caucasian;Male;0;0;35;USA;0
38;K3;159179;R2;9;Q2;P7;M2;caucasian;Male;0;0;40;USA;0
36;K3;405155;R12;3;Q2;P7;M2;caucasian;Male;0;0;40;Mexico;0
34;K3;177437;R6;10;Q2;P7;M2;caucasian;Male;15024;0;45;USA;1
32;K4;402361;R2;9;Q1;P1;M1;caucasian;Male;0;0;40;USA;0
57;K2;184553;R2;9;Q2;P7;M2;caucasian;Male;0;0;50;USA;1
31;K3;302626;R6;10;Q3;P1;M5;caucasian;Female;0;0;40;USA;0
38;K3;99138;R1;13;Q1;P2;M1;caucasian;Female;0;0;38;USA;0
39;K3;112731;R2;9;Q3;P5;M1;other;Female;0;0;40;Dominican-Republic;0
35;K3;192923;R2;9;Q2;P7;M2;caucasian;Male;0;2377;40;USA;0
18;K3;761006;R3;7;Q1;P5;M4;caucasian;Female;0;0;20;USA;0
75;;125784;R6;10;Q2;;M2;caucasian;Male;0;0;8;USA;0
28;K3;182344;R2;9;Q1;P5;M1;black;Male;0;0;40;USA;0
41;K2;117012;R4;14;Q1;P2;M1;caucasian;Female;0;0;55;USA;0
39;K4;30673;R5;5;Q2;P10;M2;caucasian;Male;0;0;40;USA;1
31;K4;484669;R6;10;Q1;P11;M1;caucasian;Male;0;0;40;USA;0
38;K1;314052;R2;9;Q3;P1;M1;caucasian;Female;0;0;38;USA;0
43;K1;38537;R6;10;Q3;P2;M5;black;Female;0;0;38;;0
27;K3;165412;R2;9;Q2;P7;M2;caucasian;Male;0;0;40;USA;0
42;K3;198341;R4;14;Q2;P4;M2;asian;Male;0;1902;55;India;1
46;K3;116635;R1;13;Q5;P4;M5;black;Female;0;0;36;USA;0
20;K3;185452;R2;9;Q1;P1;M4;caucasian;Female;0;0;40;USA;0
42;K3;118686;R6;10;Q3;P4;M5;caucasian;Female;0;0;20;USA;0
69;K3;76939;R2;9;Q7;P2;M1;caucasian;Female;0;0;40;USA;0
47;K4;160646;R8;11;Q2;P1;M3;caucasian;Female;0;0;35;USA;0
49;K1;126754;R2;9;Q2;P7;M2;caucasian;Male;0;0;40;Portugal;0
20;K3;211049;R6;10;Q1;P2;M4;caucasian;Female;0;0;30;USA;0
52;K3;311931;R12;3;Q2;P6;M3;caucasian;Female;0;0;15;El-Salvador;0
33;K3;283602;R12;3;Q2;P5;M2;caucasian;Male;0;0;59;Mexico;0
18;K3;155021;R3;7;Q1;P5;M4;caucasian;Female;0;0;6;USA;0
55;K2;100569;R2;9;Q5;P9;M5;caucasian;Female;0;0;55;USA;0
61;K3;380462;R9;4;Q2;P9;M2;black;Male;0;0;40;USA;0
61;K4;221943;R6;10;Q2;P1;M2;caucasian;Male;9386;0;40;USA;1
39;K3;114544;R1;13;Q3;P2;M1;caucasian;Male;0;0;45;USA;1
30;K3;248584;R6;10;Q2;P7;M2;caucasian;Male;0;0;40;USA;0
61;K3;227468;R2;9;Q3;P1;M5;black;Female;0;0;40;USA;0
36;K3;66173;R7;12;Q2;P6;M3;caucasian;Female;0;0;15;USA;0
34;K3;107624;R6;10;Q2;P7;M2;caucasian;Male;0;0;50;USA;0
53;K3;70387;R4;14;Q2;P4;M2;asian;Male;4386;0;40;India;1
38;K3;423616;R8;11;Q2;P11;M3;caucasian;Female;0;0;36;USA;1
46;K3;98637;R1;13;Q2;P2;M2;caucasian;Male;7298;0;50;USA;1
27;K5;216013;R2;9;Q2;P3;M2;caucasian;Male;0;0;40;USA;0
32;K2;210926;R3;7;Q5;P3;M5;caucasian;Female;0;0;40;Nicaragua;0
60;K5;255711;R1;13;Q7;P4;M5;caucasian;Female;0;0;60;USA;1
23;K3;77581;R1;13;Q1;P2;M4;caucasian;Male;0;0;40;USA;0
29;K3;152461;R1;13;Q1;P4;M5;caucasian;Female;14344;0;50;USA;1
22;K3;203263;R2;9;Q1;P7;M4;caucasian;Male;0;0;50;USA;0
25;K3;261519;R2;9;Q1;P6;M4;caucasian;Male;0;0;35;USA;0
29;K3;91189;R1;13;Q2;P10;M2;caucasian;Male;0;0;48;USA;0
90;K4;195433;R2;9;Q2;P7;M2;caucasian;Male;0;0;30;USA;0
37;K5;272471;R2;9;Q3;P1;M5;caucasian;Female;0;0;40;USA;0
32;K3;311524;R2;9;Q1;P7;M4;black;Male;0;0;38;USA;0
18;K3;151386;R2;9;Q4;P5;M4;black;Male;0;0;40;Jamaica;0
35;K3;187625;R6;10;Q1;P5;M1;caucasian;Female;0;0;65;USA;0
50;K3;108933;R5;5;Q2;P7;M2;caucasian;Male;2885;0;40;USA;0
54;K3;135388;R2;9;Q2;P7;M2;caucasian;Male;5178;0;40;USA;1
43;K3;169383;R1;13;Q2;P2;M2;caucasian;Male;0;0;45;USA;1
28;K6;191129;R2;9;Q1;P2;M1;caucasian;Male;0;0;65;USA;1
51;K3;467611;R5;5;Q2;P9;M2;caucasian;Male;0;0;40;Mexico;0
31;K3;373185;R6;10;Q1;P7;M5;caucasian;Male;0;0;42;Mexico;0
69;K3;130060;R2;9;Q5;P8;M5;black;Female;2387;0;40;USA;0
57;K3;199934;R1;13;Q2;P2;M2;caucasian;Male;0;0;40;USA;1
71;;116165;R6;10;Q7;;M1;caucasian;Female;0;0;14;Canada;0
28;K3;42881;R13;6;Q3;P10;M4;caucasian;Female;0;0;40;USA;0
28;;174666;R13;6;Q5;;M1;caucasian;Male;0;0;80;USA;0
25;K3;169759;R2;9;Q1;P3;M4;caucasian;Male;0;0;95;USA;0
49;K2;181547;R7;12;Q2;P7;M2;caucasian;Male;0;0;30;Columbia;0
